,subject_id,trial_index,conc_pal,concept,palette,accuracy,condition
23453,k4m0yen00q,351,5_working,working,5,1,human
23454,k4m0yen00q,351,5_banana,banana,5,1,human
23455,k4m0yen00q,351,5_grape,grape,5,1,human
23456,k4m0yen00q,353,3_working,working,3,0,human
23457,k4m0yen00q,353,3_safety,safety,3,0,human
23458,k4m0yen00q,353,3_leisure,leisure,3,0,human
23459,k4m0yen00q,353,3_comfort,comfort,3,1,human
23460,k4m0yen00q,354,1_carrot,carrot,1,1,human
23461,k4m0yen00q,354,1_corn,corn,1,1,human
23462,k4m0yen00q,354,1_grape,grape,1,1,human
23463,k4m0yen00q,354,1_banana,banana,1,1,human
23464,k4m0yen00q,356,5_grape,grape,5,1,human
23465,k4m0yen00q,356,5_leisure,leisure,5,1,human
23466,k4m0yen00q,356,5_working,working,5,1,human
23467,k4m0yen00q,356,5_banana,banana,5,1,human
23468,k4m0yen00q,357,7_comfort,comfort,7,1,human
23469,k4m0yen00q,357,7_corn,corn,7,1,human
23470,k4m0yen00q,357,7_safety,safety,7,1,human
23471,k4m0yen00q,357,7_carrot,carrot,7,1,human
23472,k4m0yen00q,358,6_cherry,cherry,6,1,human
23473,k4m0yen00q,358,6_eggplant,eggplant,6,1,human
23474,k4m0yen00q,358,6_peach,peach,6,1,human
23475,k4m0yen00q,358,6_celery,celery,6,1,human
23476,k4m0yen00q,359,8_efficiency,efficiency,8,0,human
23477,k4m0yen00q,359,8_sleeping,sleeping,8,0,human
23478,k4m0yen00q,359,8_speed,speed,8,1,human
23479,k4m0yen00q,359,8_driving,driving,8,0,human
23480,k4m0yen00q,360,2_driving,driving,2,0,human
23481,k4m0yen00q,360,2_peach,peach,2,1,human
23482,k4m0yen00q,360,2_sleeping,sleeping,2,0,human
23483,k4m0yen00q,360,2_cherry,cherry,2,1,human
23484,k4m0yen00q,361,4_efficiency,efficiency,4,0,human
23485,k4m0yen00q,361,4_eggplant,eggplant,4,1,human
23486,k4m0yen00q,361,4_speed,speed,4,0,human
23487,k4m0yen00q,361,4_celery,celery,4,1,human
23488,k4m0yen00q,363,5_banana,banana,5,1,human
23489,k4m0yen00q,363,5_working,working,5,1,human
23490,k4m0yen00q,363,5_leisure,leisure,5,1,human
23491,k4m0yen00q,363,5_grape,grape,5,1,human
23492,k4m0yen00q,364,1_banana,banana,1,1,human
23493,k4m0yen00q,364,1_grape,grape,1,1,human
23494,k4m0yen00q,364,1_corn,corn,1,1,human
23495,k4m0yen00q,364,1_carrot,carrot,1,1,human
23496,k4m0yen00q,365,4_celery,celery,4,1,human
23497,k4m0yen00q,365,4_speed,speed,4,1,human
23498,k4m0yen00q,365,4_eggplant,eggplant,4,1,human
23499,k4m0yen00q,365,4_efficiency,efficiency,4,1,human
23500,k4m0yen00q,366,3_comfort,comfort,3,0,human
23501,k4m0yen00q,366,3_leisure,leisure,3,0,human
23502,k4m0yen00q,366,3_safety,safety,3,0,human
23503,k4m0yen00q,366,3_working,working,3,0,human
23504,k4m0yen00q,367,6_celery,celery,6,1,human
23505,k4m0yen00q,367,6_peach,peach,6,1,human
23506,k4m0yen00q,367,6_eggplant,eggplant,6,1,human
23507,k4m0yen00q,367,6_cherry,cherry,6,1,human
23508,k4m0yen00q,368,8_driving,driving,8,0,human
23509,k4m0yen00q,368,8_speed,speed,8,0,human
23510,k4m0yen00q,368,8_sleeping,sleeping,8,0,human
23511,k4m0yen00q,368,8_efficiency,efficiency,8,1,human
23512,k4m0yen00q,369,7_carrot,carrot,7,1,human
23513,k4m0yen00q,369,7_safety,safety,7,1,human
23514,k4m0yen00q,369,7_corn,corn,7,1,human
23515,k4m0yen00q,369,7_comfort,comfort,7,1,human
23516,k4m0yen00q,371,2_cherry,cherry,2,1,human
23517,k4m0yen00q,371,2_sleeping,sleeping,2,0,human
23518,k4m0yen00q,371,2_peach,peach,2,1,human
23519,k4m0yen00q,371,2_driving,driving,2,0,human
23520,k4m0yen00q,373,4_efficiency,efficiency,4,0,human
23521,k4m0yen00q,373,4_celery,celery,4,1,human
23522,k4m0yen00q,373,4_speed,speed,4,0,human
23523,k4m0yen00q,373,4_eggplant,eggplant,4,1,human
23524,k4m0yen00q,375,8_efficiency,efficiency,8,0,human
23525,k4m0yen00q,375,8_driving,driving,8,0,human
23526,k4m0yen00q,375,8_speed,speed,8,1,human
23527,k4m0yen00q,375,8_sleeping,sleeping,8,0,human
23528,k4m0yen00q,376,5_grape,grape,5,1,human
23529,k4m0yen00q,376,5_banana,banana,5,1,human
23530,k4m0yen00q,376,5_working,working,5,1,human
23531,k4m0yen00q,376,5_leisure,leisure,5,1,human
23532,k4m0yen00q,377,3_working,working,3,0,human
23533,k4m0yen00q,377,3_comfort,comfort,3,1,human
23534,k4m0yen00q,377,3_leisure,leisure,3,0,human
23535,k4m0yen00q,377,3_safety,safety,3,1,human
23536,k4m0yen00q,378,1_carrot,carrot,1,1,human
23537,k4m0yen00q,378,1_banana,banana,1,1,human
23538,k4m0yen00q,378,1_grape,grape,1,1,human
23539,k4m0yen00q,378,1_corn,corn,1,1,human
23540,k4m0yen00q,379,7_comfort,comfort,7,1,human
23541,k4m0yen00q,379,7_carrot,carrot,7,1,human
23542,k4m0yen00q,379,7_safety,safety,7,1,human
23543,k4m0yen00q,379,7_corn,corn,7,1,human
23544,k4m0yen00q,380,2_driving,driving,2,0,human
23545,k4m0yen00q,380,2_cherry,cherry,2,1,human
23546,k4m0yen00q,380,2_sleeping,sleeping,2,0,human
23547,k4m0yen00q,380,2_peach,peach,2,1,human
23548,k4m0yen00q,381,6_cherry,cherry,6,1,human
23549,k4m0yen00q,381,6_celery,celery,6,1,human
23550,k4m0yen00q,381,6_peach,peach,6,1,human
23551,k4m0yen00q,381,6_eggplant,eggplant,6,1,human
23552,0km0gtb5ba,482,11_speed,speed,11,1,human
23553,0km0gtb5ba,482,11_working,working,11,1,human
23554,0km0gtb5ba,482,11_efficiency,efficiency,11,1,human
23555,0km0gtb5ba,482,11_leisure,leisure,11,1,human
23556,0km0gtb5ba,483,13_peach,peach,13,1,human
23557,0km0gtb5ba,483,13_working,working,13,1,human
23558,0km0gtb5ba,483,13_cherry,cherry,13,1,human
23559,0km0gtb5ba,483,13_leisure,leisure,13,1,human
23560,0km0gtb5ba,484,14_eggplant,eggplant,14,1,human
23561,0km0gtb5ba,484,14_grape,grape,14,1,human
23562,0km0gtb5ba,484,14_banana,banana,14,1,human
23563,0km0gtb5ba,484,14_celery,celery,14,1,human
23564,0km0gtb5ba,485,10_grape,grape,10,1,human
23565,0km0gtb5ba,485,10_sleeping,sleeping,10,1,human
23566,0km0gtb5ba,485,10_banana,banana,10,1,human
23567,0km0gtb5ba,485,10_driving,driving,10,1,human
23568,0km0gtb5ba,486,16_safety,safety,16,0,human
23569,0km0gtb5ba,486,16_sleeping,sleeping,16,0,human
23570,0km0gtb5ba,486,16_comfort,comfort,16,1,human
23571,0km0gtb5ba,486,16_driving,driving,16,1,human
23572,0km0gtb5ba,487,12_eggplant,eggplant,12,1,human
23573,0km0gtb5ba,487,12_safety,safety,12,0,human
23574,0km0gtb5ba,487,12_celery,celery,12,1,human
23575,0km0gtb5ba,487,12_comfort,comfort,12,0,human
23576,0km0gtb5ba,488,9_corn,corn,9,1,human
23577,0km0gtb5ba,488,9_peach,peach,9,1,human
23578,0km0gtb5ba,488,9_carrot,carrot,9,1,human
23579,0km0gtb5ba,488,9_cherry,cherry,9,1,human
23580,0km0gtb5ba,489,15_efficiency,efficiency,15,1,human
23581,0km0gtb5ba,489,15_speed,speed,15,1,human
23582,0km0gtb5ba,489,15_carrot,carrot,15,1,human
23583,0km0gtb5ba,489,15_corn,corn,15,1,human
23584,0km0gtb5ba,492,9_peach,peach,9,1,human
23585,0km0gtb5ba,492,9_corn,corn,9,1,human
23586,0km0gtb5ba,492,9_cherry,cherry,9,1,human
23587,0km0gtb5ba,492,9_carrot,carrot,9,1,human
23588,0km0gtb5ba,493,15_speed,speed,15,1,human
23589,0km0gtb5ba,493,15_efficiency,efficiency,15,1,human
23590,0km0gtb5ba,493,15_corn,corn,15,1,human
23591,0km0gtb5ba,493,15_carrot,carrot,15,1,human
23592,0km0gtb5ba,494,13_working,working,13,1,human
23593,0km0gtb5ba,494,13_peach,peach,13,1,human
23594,0km0gtb5ba,494,13_leisure,leisure,13,1,human
23595,0km0gtb5ba,494,13_cherry,cherry,13,1,human
23596,0km0gtb5ba,495,12_safety,safety,12,0,human
23597,0km0gtb5ba,495,12_eggplant,eggplant,12,0,human
23598,0km0gtb5ba,495,12_comfort,comfort,12,0,human
23599,0km0gtb5ba,495,12_celery,celery,12,1,human
23600,0km0gtb5ba,496,16_sleeping,sleeping,16,0,human
23601,0km0gtb5ba,496,16_safety,safety,16,0,human
23602,0km0gtb5ba,496,16_driving,driving,16,1,human
23603,0km0gtb5ba,496,16_comfort,comfort,16,0,human
23604,0km0gtb5ba,497,11_working,working,11,1,human
23605,0km0gtb5ba,497,11_speed,speed,11,1,human
23606,0km0gtb5ba,497,11_leisure,leisure,11,1,human
23607,0km0gtb5ba,497,11_efficiency,efficiency,11,1,human
23608,0km0gtb5ba,498,10_sleeping,sleeping,10,1,human
23609,0km0gtb5ba,498,10_grape,grape,10,1,human
23610,0km0gtb5ba,498,10_driving,driving,10,1,human
23611,0km0gtb5ba,498,10_banana,banana,10,1,human
23612,0km0gtb5ba,499,14_grape,grape,14,1,human
23613,0km0gtb5ba,499,14_eggplant,eggplant,14,1,human
23614,0km0gtb5ba,499,14_celery,celery,14,1,human
23615,0km0gtb5ba,499,14_banana,banana,14,1,human
23616,0km0gtb5ba,501,10_sleeping,sleeping,10,1,human
23617,0km0gtb5ba,501,10_banana,banana,10,1,human
23618,0km0gtb5ba,501,10_driving,driving,10,1,human
23619,0km0gtb5ba,501,10_grape,grape,10,1,human
23620,0km0gtb5ba,502,14_grape,grape,14,1,human
23621,0km0gtb5ba,502,14_banana,banana,14,1,human
23622,0km0gtb5ba,502,14_celery,celery,14,1,human
23623,0km0gtb5ba,502,14_eggplant,eggplant,14,1,human
23624,0km0gtb5ba,503,15_speed,speed,15,1,human
23625,0km0gtb5ba,503,15_carrot,carrot,15,1,human
23626,0km0gtb5ba,503,15_corn,corn,15,1,human
23627,0km0gtb5ba,503,15_efficiency,efficiency,15,1,human
23628,0km0gtb5ba,504,9_peach,peach,9,1,human
23629,0km0gtb5ba,504,9_carrot,carrot,9,1,human
23630,0km0gtb5ba,504,9_cherry,cherry,9,1,human
23631,0km0gtb5ba,504,9_corn,corn,9,1,human
23632,0km0gtb5ba,505,13_working,working,13,1,human
23633,0km0gtb5ba,505,13_cherry,cherry,13,1,human
23634,0km0gtb5ba,505,13_leisure,leisure,13,1,human
23635,0km0gtb5ba,505,13_peach,peach,13,1,human
23636,0km0gtb5ba,507,12_safety,safety,12,0,human
23637,0km0gtb5ba,507,12_celery,celery,12,1,human
23638,0km0gtb5ba,507,12_comfort,comfort,12,0,human
23639,0km0gtb5ba,507,12_eggplant,eggplant,12,0,human
23640,0km0gtb5ba,508,16_sleeping,sleeping,16,1,human
23641,0km0gtb5ba,508,16_comfort,comfort,16,0,human
23642,0km0gtb5ba,508,16_driving,driving,16,1,human
23643,0km0gtb5ba,508,16_safety,safety,16,0,human
23644,0km0gtb5ba,509,11_working,working,11,1,human
23645,0km0gtb5ba,509,11_efficiency,efficiency,11,1,human
23646,0km0gtb5ba,509,11_leisure,leisure,11,1,human
23647,0km0gtb5ba,509,11_speed,speed,11,1,human
23648,0km0gtb5ba,511,15_efficiency,efficiency,15,1,human
23649,0km0gtb5ba,511,15_corn,corn,15,1,human
23650,0km0gtb5ba,511,15_carrot,carrot,15,1,human
23651,0km0gtb5ba,511,15_speed,speed,15,1,human
23652,0km0gtb5ba,512,11_speed,speed,11,1,human
23653,0km0gtb5ba,512,11_leisure,leisure,11,1,human
23654,0km0gtb5ba,512,11_efficiency,efficiency,11,1,human
23655,0km0gtb5ba,512,11_working,working,11,1,human
23656,0km0gtb5ba,513,16_safety,safety,16,0,human
23657,0km0gtb5ba,513,16_driving,driving,16,1,human
23658,0km0gtb5ba,513,16_comfort,comfort,16,0,human
23659,0km0gtb5ba,513,16_sleeping,sleeping,16,0,human
23660,0km0gtb5ba,514,14_eggplant,eggplant,14,1,human
23661,0km0gtb5ba,514,14_celery,celery,14,1,human
23662,0km0gtb5ba,514,14_banana,banana,14,1,human
23663,0km0gtb5ba,514,14_grape,grape,14,1,human
23664,0km0gtb5ba,515,10_grape,grape,10,1,human
23665,0km0gtb5ba,515,10_driving,driving,10,1,human
23666,0km0gtb5ba,515,10_banana,banana,10,1,human
23667,0km0gtb5ba,515,10_sleeping,sleeping,10,1,human
23668,0km0gtb5ba,516,12_eggplant,eggplant,12,1,human
23669,0km0gtb5ba,516,12_comfort,comfort,12,0,human
23670,0km0gtb5ba,516,12_celery,celery,12,1,human
23671,0km0gtb5ba,516,12_safety,safety,12,0,human
23672,0km0gtb5ba,517,9_corn,corn,9,1,human
23673,0km0gtb5ba,517,9_cherry,cherry,9,1,human
23674,0km0gtb5ba,517,9_carrot,carrot,9,1,human
23675,0km0gtb5ba,517,9_peach,peach,9,1,human
23676,0km0gtb5ba,519,13_peach,peach,13,1,human
23677,0km0gtb5ba,519,13_leisure,leisure,13,1,human
23678,0km0gtb5ba,519,13_cherry,cherry,13,1,human
23679,0km0gtb5ba,519,13_working,working,13,1,human
23680,0km0gtb5ba,521,14_celery,celery,14,1,human
23681,0km0gtb5ba,521,14_banana,banana,14,1,human
23682,0km0gtb5ba,521,14_grape,grape,14,1,human
23683,0km0gtb5ba,521,14_eggplant,eggplant,14,1,human
23684,0km0gtb5ba,522,16_driving,driving,16,1,human
23685,0km0gtb5ba,522,16_comfort,comfort,16,0,human
23686,0km0gtb5ba,522,16_sleeping,sleeping,16,0,human
23687,0km0gtb5ba,522,16_safety,safety,16,0,human
23688,0km0gtb5ba,523,10_driving,driving,10,1,human
23689,0km0gtb5ba,523,10_banana,banana,10,1,human
23690,0km0gtb5ba,523,10_sleeping,sleeping,10,1,human
23691,0km0gtb5ba,523,10_grape,grape,10,1,human
23692,0km0gtb5ba,524,9_cherry,cherry,9,1,human
23693,0km0gtb5ba,524,9_carrot,carrot,9,1,human
23694,0km0gtb5ba,524,9_peach,peach,9,1,human
23695,0km0gtb5ba,524,9_corn,corn,9,1,human
23696,0km0gtb5ba,526,12_comfort,comfort,12,0,human
23697,0km0gtb5ba,526,12_celery,celery,12,1,human
23698,0km0gtb5ba,526,12_safety,safety,12,0,human
23699,0km0gtb5ba,526,12_eggplant,eggplant,12,1,human
23700,0km0gtb5ba,527,15_corn,corn,15,1,human
23701,0km0gtb5ba,527,15_carrot,carrot,15,1,human
23702,0km0gtb5ba,527,15_speed,speed,15,1,human
23703,0km0gtb5ba,527,15_efficiency,efficiency,15,1,human
23704,0km0gtb5ba,528,11_leisure,leisure,11,1,human
23705,0km0gtb5ba,528,11_efficiency,efficiency,11,1,human
23706,0km0gtb5ba,528,11_working,working,11,1,human
23707,0km0gtb5ba,528,11_speed,speed,11,1,human
23708,0km0gtb5ba,529,13_leisure,leisure,13,1,human
23709,0km0gtb5ba,529,13_cherry,cherry,13,1,human
23710,0km0gtb5ba,529,13_working,working,13,1,human
23711,0km0gtb5ba,529,13_peach,peach,13,1,human
23712,0km0gtb5ba,531,16_comfort,comfort,16,0,human
23713,0km0gtb5ba,531,16_driving,driving,16,1,human
23714,0km0gtb5ba,531,16_safety,safety,16,0,human
23715,0km0gtb5ba,531,16_sleeping,sleeping,16,0,human
23716,0km0gtb5ba,533,13_cherry,cherry,13,1,human
23717,0km0gtb5ba,533,13_leisure,leisure,13,1,human
23718,0km0gtb5ba,533,13_peach,peach,13,1,human
23719,0km0gtb5ba,533,13_working,working,13,1,human
23720,0km0gtb5ba,534,15_carrot,carrot,15,1,human
23721,0km0gtb5ba,534,15_corn,corn,15,1,human
23722,0km0gtb5ba,534,15_efficiency,efficiency,15,1,human
23723,0km0gtb5ba,534,15_speed,speed,15,1,human
23724,0km0gtb5ba,535,12_celery,celery,12,1,human
23725,0km0gtb5ba,535,12_comfort,comfort,12,1,human
23726,0km0gtb5ba,535,12_eggplant,eggplant,12,1,human
23727,0km0gtb5ba,535,12_safety,safety,12,1,human
23728,0km0gtb5ba,536,14_banana,banana,14,1,human
23729,0km0gtb5ba,536,14_celery,celery,14,1,human
23730,0km0gtb5ba,536,14_eggplant,eggplant,14,1,human
23731,0km0gtb5ba,536,14_grape,grape,14,1,human
23732,0km0gtb5ba,537,11_efficiency,efficiency,11,1,human
23733,0km0gtb5ba,537,11_leisure,leisure,11,1,human
23734,0km0gtb5ba,537,11_speed,speed,11,1,human
23735,0km0gtb5ba,537,11_working,working,11,1,human
23736,0km0gtb5ba,538,9_carrot,carrot,9,1,human
23737,0km0gtb5ba,538,9_cherry,cherry,9,1,human
23738,0km0gtb5ba,538,9_corn,corn,9,1,human
23739,0km0gtb5ba,538,9_peach,peach,9,1,human
23740,0km0gtb5ba,539,10_banana,banana,10,1,human
23741,0km0gtb5ba,539,10_driving,driving,10,1,human
23742,0km0gtb5ba,539,10_grape,grape,10,1,human
23743,0km0gtb5ba,539,10_sleeping,sleeping,10,1,human
23744,0km0gtb5ba,541,12_comfort,comfort,12,0,human
23745,0km0gtb5ba,541,12_eggplant,eggplant,12,1,human
23746,0km0gtb5ba,541,12_safety,safety,12,0,human
23747,0km0gtb5ba,541,12_celery,celery,12,1,human
23748,0km0gtb5ba,542,10_driving,driving,10,1,human
23749,0km0gtb5ba,542,10_grape,grape,10,1,human
23750,0km0gtb5ba,542,10_sleeping,sleeping,10,1,human
23751,0km0gtb5ba,542,10_banana,banana,10,1,human
23752,0km0gtb5ba,543,13_leisure,leisure,13,1,human
23753,0km0gtb5ba,543,13_peach,peach,13,1,human
23754,0km0gtb5ba,543,13_working,working,13,1,human
23755,0km0gtb5ba,543,13_cherry,cherry,13,1,human
23756,0km0gtb5ba,544,11_leisure,leisure,11,1,human
23757,0km0gtb5ba,544,11_speed,speed,11,1,human
23758,0km0gtb5ba,544,11_working,working,11,1,human
23759,0km0gtb5ba,544,11_efficiency,efficiency,11,1,human
23760,0km0gtb5ba,545,15_corn,corn,15,1,human
23761,0km0gtb5ba,545,15_efficiency,efficiency,15,1,human
23762,0km0gtb5ba,545,15_speed,speed,15,1,human
23763,0km0gtb5ba,545,15_carrot,carrot,15,1,human
23764,0km0gtb5ba,546,9_cherry,cherry,9,1,human
23765,0km0gtb5ba,546,9_corn,corn,9,1,human
23766,0km0gtb5ba,546,9_peach,peach,9,1,human
23767,0km0gtb5ba,546,9_carrot,carrot,9,1,human
23768,0km0gtb5ba,547,16_driving,driving,16,1,human
23769,0km0gtb5ba,547,16_safety,safety,16,0,human
23770,0km0gtb5ba,547,16_sleeping,sleeping,16,0,human
23771,0km0gtb5ba,547,16_comfort,comfort,16,0,human
23772,0km0gtb5ba,548,14_celery,celery,14,1,human
23773,0km0gtb5ba,548,14_eggplant,eggplant,14,1,human
23774,0km0gtb5ba,548,14_grape,grape,14,1,human
23775,0km0gtb5ba,548,14_banana,banana,14,1,human
23776,0km0gtb5ba,552,10_banana,banana,10,1,human
23777,0km0gtb5ba,552,10_sleeping,sleeping,10,1,human
23778,0km0gtb5ba,552,10_grape,grape,10,1,human
23779,0km0gtb5ba,552,10_driving,driving,10,1,human
23780,0km0gtb5ba,553,12_celery,celery,12,0,human
23781,0km0gtb5ba,553,12_safety,safety,12,0,human
23782,0km0gtb5ba,553,12_eggplant,eggplant,12,1,human
23783,0km0gtb5ba,553,12_comfort,comfort,12,1,human
23784,0km0gtb5ba,554,14_banana,banana,14,1,human
23785,0km0gtb5ba,554,14_grape,grape,14,1,human
23786,0km0gtb5ba,554,14_eggplant,eggplant,14,1,human
23787,0km0gtb5ba,554,14_celery,celery,14,1,human
23788,0km0gtb5ba,555,16_comfort,comfort,16,0,human
23789,0km0gtb5ba,555,16_sleeping,sleeping,16,0,human
23790,0km0gtb5ba,555,16_safety,safety,16,0,human
23791,0km0gtb5ba,555,16_driving,driving,16,1,human
23792,0km0gtb5ba,556,11_efficiency,efficiency,11,1,human
23793,0km0gtb5ba,556,11_working,working,11,1,human
23794,0km0gtb5ba,556,11_speed,speed,11,1,human
23795,0km0gtb5ba,556,11_leisure,leisure,11,1,human
23796,0km0gtb5ba,557,15_carrot,carrot,15,1,human
23797,0km0gtb5ba,557,15_speed,speed,15,1,human
23798,0km0gtb5ba,557,15_efficiency,efficiency,15,1,human
23799,0km0gtb5ba,557,15_corn,corn,15,1,human
23800,0km0gtb5ba,558,13_cherry,cherry,13,1,human
23801,0km0gtb5ba,558,13_working,working,13,1,human
23802,0km0gtb5ba,558,13_peach,peach,13,1,human
23803,0km0gtb5ba,558,13_leisure,leisure,13,1,human
23804,0km0gtb5ba,559,9_carrot,carrot,9,1,human
23805,0km0gtb5ba,559,9_peach,peach,9,1,human
23806,0km0gtb5ba,559,9_corn,corn,9,1,human
23807,0km0gtb5ba,559,9_cherry,cherry,9,1,human
23808,vwdzfa0g5q,572,12_celery,celery,12,0,human
23809,vwdzfa0g5q,572,12_safety,safety,12,0,human
23810,vwdzfa0g5q,572,12_eggplant,eggplant,12,0,human
23811,vwdzfa0g5q,572,12_comfort,comfort,12,0,human
23812,vwdzfa0g5q,573,9_carrot,carrot,9,1,human
23813,vwdzfa0g5q,573,9_peach,peach,9,1,human
23814,vwdzfa0g5q,573,9_corn,corn,9,1,human
23815,vwdzfa0g5q,573,9_cherry,cherry,9,1,human
23816,vwdzfa0g5q,574,13_cherry,cherry,13,1,human
23817,vwdzfa0g5q,574,13_working,working,13,1,human
23818,vwdzfa0g5q,574,13_peach,peach,13,1,human
23819,vwdzfa0g5q,574,13_leisure,leisure,13,1,human
23820,vwdzfa0g5q,575,10_banana,banana,10,1,human
23821,vwdzfa0g5q,575,10_sleeping,sleeping,10,1,human
23822,vwdzfa0g5q,575,10_grape,grape,10,1,human
23823,vwdzfa0g5q,575,10_driving,driving,10,1,human
23824,vwdzfa0g5q,576,15_carrot,carrot,15,1,human
23825,vwdzfa0g5q,576,15_speed,speed,15,0,human
23826,vwdzfa0g5q,576,15_efficiency,efficiency,15,1,human
23827,vwdzfa0g5q,576,15_corn,corn,15,0,human
23828,vwdzfa0g5q,577,14_banana,banana,14,1,human
23829,vwdzfa0g5q,577,14_grape,grape,14,1,human
23830,vwdzfa0g5q,577,14_eggplant,eggplant,14,0,human
23831,vwdzfa0g5q,577,14_celery,celery,14,0,human
23832,vwdzfa0g5q,578,16_comfort,comfort,16,1,human
23833,vwdzfa0g5q,578,16_sleeping,sleeping,16,1,human
23834,vwdzfa0g5q,578,16_safety,safety,16,1,human
23835,vwdzfa0g5q,578,16_driving,driving,16,1,human
23836,vwdzfa0g5q,579,11_efficiency,efficiency,11,0,human
23837,vwdzfa0g5q,579,11_working,working,11,0,human
23838,vwdzfa0g5q,579,11_speed,speed,11,1,human
23839,vwdzfa0g5q,579,11_leisure,leisure,11,0,human
23840,vwdzfa0g5q,581,12_celery,celery,12,0,human
23841,vwdzfa0g5q,581,12_comfort,comfort,12,0,human
23842,vwdzfa0g5q,581,12_eggplant,eggplant,12,0,human
23843,vwdzfa0g5q,581,12_safety,safety,12,1,human
23844,vwdzfa0g5q,583,11_efficiency,efficiency,11,0,human
23845,vwdzfa0g5q,583,11_leisure,leisure,11,1,human
23846,vwdzfa0g5q,583,11_speed,speed,11,1,human
23847,vwdzfa0g5q,583,11_working,working,11,0,human
23848,vwdzfa0g5q,584,15_carrot,carrot,15,1,human
23849,vwdzfa0g5q,584,15_corn,corn,15,1,human
23850,vwdzfa0g5q,584,15_efficiency,efficiency,15,1,human
23851,vwdzfa0g5q,584,15_speed,speed,15,1,human
23852,vwdzfa0g5q,585,13_cherry,cherry,13,0,human
23853,vwdzfa0g5q,585,13_leisure,leisure,13,0,human
23854,vwdzfa0g5q,585,13_peach,peach,13,0,human
23855,vwdzfa0g5q,585,13_working,working,13,1,human
23856,vwdzfa0g5q,586,16_comfort,comfort,16,1,human
23857,vwdzfa0g5q,586,16_driving,driving,16,1,human
23858,vwdzfa0g5q,586,16_safety,safety,16,1,human
23859,vwdzfa0g5q,586,16_sleeping,sleeping,16,1,human
23860,vwdzfa0g5q,587,9_carrot,carrot,9,1,human
23861,vwdzfa0g5q,587,9_cherry,cherry,9,0,human
23862,vwdzfa0g5q,587,9_corn,corn,9,1,human
23863,vwdzfa0g5q,587,9_peach,peach,9,0,human
23864,vwdzfa0g5q,588,10_banana,banana,10,1,human
23865,vwdzfa0g5q,588,10_driving,driving,10,1,human
23866,vwdzfa0g5q,588,10_grape,grape,10,1,human
23867,vwdzfa0g5q,588,10_sleeping,sleeping,10,1,human
23868,vwdzfa0g5q,589,14_banana,banana,14,1,human
23869,vwdzfa0g5q,589,14_celery,celery,14,0,human
23870,vwdzfa0g5q,589,14_eggplant,eggplant,14,0,human
23871,vwdzfa0g5q,589,14_grape,grape,14,1,human
23872,vwdzfa0g5q,591,15_efficiency,efficiency,15,1,human
23873,vwdzfa0g5q,591,15_corn,corn,15,1,human
23874,vwdzfa0g5q,591,15_carrot,carrot,15,1,human
23875,vwdzfa0g5q,591,15_speed,speed,15,1,human
23876,vwdzfa0g5q,592,13_peach,peach,13,0,human
23877,vwdzfa0g5q,592,13_leisure,leisure,13,1,human
23878,vwdzfa0g5q,592,13_cherry,cherry,13,0,human
23879,vwdzfa0g5q,592,13_working,working,13,1,human
23880,vwdzfa0g5q,593,10_grape,grape,10,1,human
23881,vwdzfa0g5q,593,10_driving,driving,10,1,human
23882,vwdzfa0g5q,593,10_banana,banana,10,1,human
23883,vwdzfa0g5q,593,10_sleeping,sleeping,10,1,human
23884,vwdzfa0g5q,594,12_eggplant,eggplant,12,0,human
23885,vwdzfa0g5q,594,12_comfort,comfort,12,1,human
23886,vwdzfa0g5q,594,12_celery,celery,12,0,human
23887,vwdzfa0g5q,594,12_safety,safety,12,1,human
23888,vwdzfa0g5q,596,11_speed,speed,11,1,human
23889,vwdzfa0g5q,596,11_leisure,leisure,11,1,human
23890,vwdzfa0g5q,596,11_efficiency,efficiency,11,1,human
23891,vwdzfa0g5q,596,11_working,working,11,1,human
23892,vwdzfa0g5q,597,14_eggplant,eggplant,14,0,human
23893,vwdzfa0g5q,597,14_celery,celery,14,0,human
23894,vwdzfa0g5q,597,14_banana,banana,14,1,human
23895,vwdzfa0g5q,597,14_grape,grape,14,1,human
23896,vwdzfa0g5q,598,9_corn,corn,9,1,human
23897,vwdzfa0g5q,598,9_cherry,cherry,9,1,human
23898,vwdzfa0g5q,598,9_carrot,carrot,9,1,human
23899,vwdzfa0g5q,598,9_peach,peach,9,1,human
23900,vwdzfa0g5q,599,16_safety,safety,16,1,human
23901,vwdzfa0g5q,599,16_driving,driving,16,1,human
23902,vwdzfa0g5q,599,16_comfort,comfort,16,1,human
23903,vwdzfa0g5q,599,16_sleeping,sleeping,16,1,human
23904,vwdzfa0g5q,601,14_grape,grape,14,1,human
23905,vwdzfa0g5q,601,14_eggplant,eggplant,14,0,human
23906,vwdzfa0g5q,601,14_celery,celery,14,0,human
23907,vwdzfa0g5q,601,14_banana,banana,14,1,human
23908,vwdzfa0g5q,602,10_sleeping,sleeping,10,1,human
23909,vwdzfa0g5q,602,10_grape,grape,10,1,human
23910,vwdzfa0g5q,602,10_driving,driving,10,1,human
23911,vwdzfa0g5q,602,10_banana,banana,10,1,human
23912,vwdzfa0g5q,604,11_working,working,11,1,human
23913,vwdzfa0g5q,604,11_speed,speed,11,1,human
23914,vwdzfa0g5q,604,11_leisure,leisure,11,0,human
23915,vwdzfa0g5q,604,11_efficiency,efficiency,11,0,human
